chrom	start	end	exon_chr	exon_start	exon_end	exon_gene	overlap_type	n_tissues	mean_pext	sd_pext	min_pext	max_pext	median_pext	iqr_pext	n_flagged	flagged_tissues	top3_tissues_by_z	top3_z	pext_tissue	tissue_z	tissue_flagged	tissues_matched
chr7	51187913	51187958	chr7	51187913	51187958	COBL	perfect	50	0.025043399999999997	0.10009188836651803	0	0.50573	0	0	3	Heart_AtrialAppendage,Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	4.802,3.562,3.223	0.50573	4.802453104289674	TRUE	Muscle_Skeletal
chr7	108026892	108026915	chr7	108026560	108026915	LAMB4	perfect	50	0.07091900000000002	0.20867723898501286	0	1	0	0.027102499999999998	2	MinorSalivaryGland,Muscle_Skeletal	MinorSalivaryGland,Muscle_Skeletal,Testis	4.452,4.452,2.105	1	4.452239278797082	TRUE	Muscle_Skeletal
chr7	123970197	123970245	chr7	123970197	123970296	SPAM1	perfect	50	0.0201394	0.14140467397537332	0	1	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Testis,Adipose_Subcutaneous	6.929,-0.093,-0.142	1	6.929478159757648	TRUE	Muscle_Skeletal
chr7	135384677	135384731	chr7	135384289	135384731	CNOT4	perfect	50	0.047783400000000004	0.016098691493283496	0.02178	0.12526	0.04513	0.0152575	1	Muscle_Skeletal	Muscle_Skeletal,Ovary,Cells_Culturedfibroblasts	4.813,2.07,1.287	0.12526	4.812602318165043	TRUE	Muscle_Skeletal
chr7	135388796	135388894	chr7	135386150	135388894	CNOT4	perfect	50	0.1196158	0.03444773160328913	0.06128	0.238	0.114665	0.038317500000000004	2	Muscle_Skeletal,Ovary	Muscle_Skeletal,Ovary,Breast_MammaryTissue	3.437,3.366,1.382	0.238	3.436632674782466	TRUE	Muscle_Skeletal
chr8	22531301	22531328	chr8	22531301	22531328	PPP3CC	perfect	50	0.0169318	0.09043885989068264	0	0.62302	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	6.702,1.396,0.702	0.62302	6.701634681514174	TRUE	Muscle_Skeletal
chr8	42396677	42396680	chr8	42396655	42397599	VDAC3	perfect	50	0.089334	0.07543984899458993	0.02732	0.3724	0.05555	0.046099999999999995	1	Muscle_Skeletal	Muscle_Skeletal,Brain_CerebellarHemisphere,Heart_AtrialAppendage	3.752,2.341,2.023	0.3724	3.7522079348316266	TRUE	Muscle_Skeletal
chr8	61665253	61665606	chr8	61662817	61665606	ASPH	perfect	50	0.0384904	0.12031822638252582	0.00463	0.74658	0.00952	0.0077625	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.885,2.958,1.767	0.74658	5.885139943376343	TRUE	Muscle_Skeletal
chr8	61668233	61668275	chr8	61668233	61668275	ASPH	perfect	50	0.0384904	0.12031822638252582	0.00463	0.74658	0.00952	0.0077625	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.885,2.958,1.767	0.74658	5.885139943376343	TRUE	Muscle_Skeletal
chr8	61689672	61689688	chr8	61689672	61689849	ASPH	perfect	50	0.0963092	0.13454811766313896	0.01794	0.81611	0.044289999999999996	0.07722000000000001	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.35,2.93,2.035	0.81611	5.349764920547811	TRUE	Muscle_Skeletal
chr8	65788881	65788941	chr8	65788881	65789084	PDE7A	perfect	50	0.4447952	0.045943716864735036	0.27255	0.59753	0.44943	0.0400875	1	Muscle_Skeletal	Muscle_Skeletal,Brain_FrontalCortex_BA9,Heart_LeftVentricle	3.324,1.406,0.881	0.59753	3.3243892837332556	TRUE	Muscle_Skeletal
chr8	99507769	99507911	chr8	99507769	99507911	VPS13B	perfect	50	0.044421	0.03675805374752753	0	0.20349	0.04052	0.0360725	1	Muscle_Skeletal	Muscle_Skeletal,Brain_Cerebellum,Brain_Cortex	4.327,2.624,1.532	0.20349	4.3274598022127195	TRUE	Muscle_Skeletal
chr8	139638022	139638053	chr8	139638022	139638053	KCNK9	perfect	50	0.0208334	0.1414238715757329	0	1	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Pituitary,Adipose_Subcutaneous	6.924,0.147,-0.147	1	6.923630283135427	TRUE	Muscle_Skeletal
chr8	143944647	143944663	chr8	143944647	143944737	PLEC	perfect	50	0.0894744	0.07031838709696323	0.0011	0.33732	0.079365	0.051684999999999995	3	Brain_CerebellarHemisphere,Brain_Cerebellum,Muscle_Skeletal	Brain_CerebellarHemisphere,Brain_Cerebellum,Muscle_Skeletal	3.525,3.283,3.056	0.30435	3.0557526824912005	TRUE	Muscle_Skeletal
chr9	41171922	41171934	chr9	41171846	41171934	ZNG1F	perfect	50	0.024610800000000002	0.06989604966327218	0	0.3641	0	0.00315	2	AdrenalGland,Muscle_Skeletal	Muscle_Skeletal,AdrenalGland,Cells_Culturedfibroblasts	4.857,3.998,1.351	0.3641	4.85705846947727	TRUE	Muscle_Skeletal
chr9	76625022	76625058	chr9	76625022	76625058	PRUNE2	perfect	50	0.0389704	0.025946180322084456	0	0.12611	0.036989999999999995	0.021487499999999996	2	Muscle_Skeletal,Testis	Testis,Muscle_Skeletal,Cells_Culturedfibroblasts	3.358,3.061,2.542	0.1184	3.061321512993278	TRUE	Muscle_Skeletal
chr9	83267011	83267177	chr9	83267011	83267287	FRMD3	perfect	50	0.1312288	0.21827335896821057	0	0.83825	0.039615	0.12171750000000002	3	Heart_AtrialAppendage,Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	3.239,3.079,3.041	0.83825	3.2391548072661074	TRUE	Muscle_Skeletal
chr9	89362404	89362428	chr9	89360786	89365654	SECISBP2,SEMA4D	perfect	50	0.1969452	0.18652521791797197	0	0.83607	0.109885	0.25370499999999996	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_Spinalcord_cervicalc_1	3.426,2.219,1.94	0.83607	3.42647931005805	TRUE	Muscle_Skeletal
chr9	89363429	89363527	chr9	89360786	89365654	SECISBP2,SEMA4D	perfect	50	0.1969452	0.18652521791797197	0	0.83607	0.109885	0.25370499999999996	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_Spinalcord_cervicalc_1	3.426,2.219,1.94	0.83607	3.42647931005805	TRUE	Muscle_Skeletal
chr9	89363740	89363950	chr9	89360786	89365654	SECISBP2,SEMA4D	perfect	50	0.1969452	0.18652521791797197	0	0.83607	0.109885	0.25370499999999996	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_Spinalcord_cervicalc_1	3.426,2.219,1.94	0.83607	3.42647931005805	TRUE	Muscle_Skeletal
chr9	100445168	100445227	chr9	100444127	100445237	MSANTD3	perfect	50	0.0034091999999999994	0.017555447766596965	0	0.12206	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Brain_Anteriorcingulatecortex_BA24,Testis	6.759,0.768,0.763	0.12206	6.758631370585648	TRUE	Muscle_Skeletal
chr9	105513598	105513631	chr9	105513598	105513631	FSD1L	perfect	50	0.0408482	0.07618866969944699	0	0.35074	0.01473	0.044645	3	Cells_EBV_transformedlymphocytes,Muscle_Skeletal,Testis	Testis,Muscle_Skeletal,Cells_EBV_transformedlymphocytes	4.067,3.502,3.174	0.30769	3.5023816671514463	TRUE	Muscle_Skeletal
chr9	128169622	128169700	chr9	128169603	128169771	CIZ1	perfect	50	0.0211226	0.028948114796043253	0.00309	0.18465	0.014335	0.010867499999999999	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,WholeBlood	5.649,2.756,1.514	0.18465	5.648982711038289	TRUE	Muscle_Skeletal
chr9	128532664	128532691	chr9	128532664	128532691	GLE1	perfect	50	0.0193182	0.034005253477085225	0	0.19348	0.01299	0.018980000000000004	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.122,3.545,1.639	0.19348	5.121614521043363	TRUE	Muscle_Skeletal
chr9	135744099	135744101	chr9	135743997	135744101	KCNT1	perfect	50	0.1235912	0.13068675397237753	0	0.52377	0.084515	0.2277475	1	Muscle_Skeletal	Muscle_Skeletal,Pituitary,Ovary	3.062,1.943,1.928	0.52377	3.0621221190066694	TRUE	Muscle_Skeletal
chrX	373531	373771	chrX	373531	374044	PPP2R3B	perfect	50	0.041847999999999996	0.046274815074769146	0	0.21471	0.025494999999999997	0.042155	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	3.736,2.813,2.659	0.21471	3.735552475373396	TRUE	Muscle_Skeletal
chrX	2733356	2733361	chrX	2733356	2733672	CD99	perfect	50	0.1031098	0.030730055917519535	0.042	0.23704	0.10066	0.032377500000000003	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Aorta,Artery_Tibial	4.358,2.185,1.487	0.23704	4.358280387106128	TRUE	Muscle_Skeletal
chrX	15314368	15314486	chrX	15314368	15314559	ASB11	perfect	50	0.006486399999999998	0.03437437612109178	0	0.23681	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	6.7,1.284,0.885	0.23681	6.700444516829374	TRUE	Muscle_Skeletal
chrX	30687532	30687616	chrX	30687532	30687616	GK	perfect	50	0.0120082	0.03611778744833722	0	0.21818	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Nerve_Tibial,Liver	5.708,2.39,1.607	0.21818	5.708317551148657	TRUE	Muscle_Skeletal
chrX	71171432	71171617	chrX	71171432	71175255	NLGN3	perfect	50	0.138749	0.06363696013244159	0.02632	0.375	0.144345	0.09011	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Thyroid	3.712,1.966,1.236	0.375	3.7124809153094853	TRUE	Muscle_Skeletal
chrX	120561371	120561399	chrX	120561132	120561545	CUL4B	perfect	50	0.1394656	0.1138481515567906	0	0.57164	0.13479999999999998	0.168985	1	Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Artery_Tibial	3.796,1.956,1.479	0.57164	3.7960598752841372	TRUE	Muscle_Skeletal
chrX	138857511	138857679	chrX	138857511	138857679	FGF13	perfect	50	0.039950799999999995	0.07757978886387396	0	0.4721	0.00139	0.05442	1	Muscle_Skeletal	Muscle_Skeletal,MinorSalivaryGland,Prostate	5.57,1.825,1.479	0.4721	5.5703838116687105	TRUE	Muscle_Skeletal
chrX	139204058	139204107	chrX	139204058	139204275	FGF13	perfect	50	0.0569942	0.09401731317091312	0	0.47575	0.01048	0.08160750000000001	1	Muscle_Skeletal	Muscle_Skeletal,MinorSalivaryGland,Stomach	4.454,2.642,1.815	0.47575	4.454028581297022	TRUE	Muscle_Skeletal
chrX	150712943	150712970	chrX	150712943	150712970	MTMR1	perfect	50	0.017607200000000003	0.057808659758036354	0	0.36964	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	6.09,1.888,1.738	0.36964	6.089620507956193	TRUE	Muscle_Skeletal
chrX	156020960	156021148	chrX	156020825	156021148	WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	0.15744	5.09497106460883	TRUE	Muscle_Skeletal
chrX	156021680	156021792	chrX	156021327	156023213	ENSG00000270726,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	0.15744	5.09497106460883	TRUE	Muscle_Skeletal
chrX	156021998	156022145	chrX	156021327	156023213	ENSG00000270726,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	0.15744	5.09497106460883	TRUE	Muscle_Skeletal
chrX	156022322	156022459	chrX	156021327	156023213	ENSG00000270726,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	0.15744	5.09497106460883	TRUE	Muscle_Skeletal
chrX	156022698	156022834	chrX	156021327	156023213	ENSG00000270726,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	0.15744	5.09497106460883	TRUE	Muscle_Skeletal
chrX	156023011	156023213	chrX	156021327	156023213	ENSG00000270726,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	0.15744	5.09497106460883	TRUE	Muscle_Skeletal
chrX	156023301	156023460	chrX	156023301	156026837	DDX11L16,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	0.15744	5.09497106460883	TRUE	Muscle_Skeletal
chrX	156024119	156024272	chrX	156023301	156026837	DDX11L16,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	0.15744	5.09497106460883	TRUE	Muscle_Skeletal
chrX	156025031	156025100	chrX	156023301	156026837	DDX11L16,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	0.15744	5.09497106460883	TRUE	Muscle_Skeletal
chrX	156025240	156025371	chrX	156023301	156026837	DDX11L16,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	0.15744	5.09497106460883	TRUE	Muscle_Skeletal
