chrom	start	end	exon_chr	exon_start	exon_end	exon_gene	overlap_type	n_tissues	mean_pext	sd_pext	min_pext	max_pext	median_pext	iqr_pext	n_flagged	flagged_tissues	top3_tissues_by_z	top3_z	pext_tissue	tissue_z	tissue_flagged	tissues_matched
chr5	179920319	179920426	chr5	179911650	179920426	RNF130	perfect	50	0.04444219999999999	0.08926982400976656	8.7e-4	0.37826	0.00545	0.0315175	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Brain_Cortex	3.739,3.336,2.56	0.37826	3.7394248695223	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	15585718	15585761	chr6	15585718	15586015	DTNBP1	perfect	50	0.06654240000000003	0.1485318097389462	0	0.7231	0	0.0301075	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Caudate_basalganglia	4.42,2.901,2.819	0.7231	4.420316436956773	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	33574505	33574525	chr6	33574505	33574525	BAK1	perfect	50	0.1021136	0.204594877474526	0	0.87698	0.011054999999999999	0.07762	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	3.787,3.543,2.128	0.87698	3.7873206287702788	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	39109313	39109319	chr6	39109313	39114689	ANKRD18EP,SAYSD1	perfect	50	0.363384	0.09489715894330138	0.16438	0.65358	0.361965	0.09979499999999997	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_Cerebellum,Spleen	3.058,2.771,1.432	0.65358	3.0580051418966585	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	46079702	46080242	chr6	46079702	46080348	CLIC5	perfect	50	0.0755766	0.11260988298256483	0	0.45946	0.009805000000000001	0.11919500000000001	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,SmallIntestine_TerminalIleum,Brain_Cerebellum	3.409,2.929,2.659	0.45946	3.408967222347935	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	47831990	47832080	chr6	47831990	47832780	OPN5	perfect	50	0.04218320000000001	0.15159043452187426	0	0.66667	0	0	3	Brain_Cortex,Brain_FrontalCortex_BA9,Heart_LeftVentricle	Brain_Cortex,Brain_FrontalCortex_BA9,Heart_LeftVentricle	4.12,4.12,3.02	0.66667	4.119566000121779	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	52423808	52423814	chr6	52423686	52423828	EFHC1	perfect	50	0.0772984	0.05631719505277448	0	0.31091	0.073905	0.050847500000000004	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	4.148,3.282,1.209	0.31091	4.14813983155738	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	54019028	54019091	chr6	54018915	54019091	MLIP	perfect	50	0.12142599999999999	0.19408871647065026	0	1	0.053755	0.1090325	1	Brain_Substantianigra	Brain_Substantianigra,Testis,Brain_Caudate_basalganglia	4.527,2.981,1.951	1	4.526661909956297	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	72213122	72213222	chr6	72212810	72213222	RIMS1	perfect	50	0.0084312	0.02240665841636712	0	0.11719	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Spinalcord_cervicalc_1	4.854,3.947,1.256	0.11719	4.853860757771729	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	83164659	83164719	chr6	83164659	83164719	DOP1A	perfect	50	0.106966	0.0309191419475947	0.03922	0.21835	0.09731500000000001	0.030577499999999994	2	Brain_Cerebellum,Brain_Cortex	Brain_Cortex,Brain_Cerebellum,Testis	3.602,3.361,1.67	0.21835	3.602428559912378	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	108879927	108879955	chr6	108879927	108880256	ARMC2	perfect	50	0.2418156	0.0756990585270223	0	0.48938	0.23963	0.05894000000000002	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Brain_Spinalcord_cervicalc_1	3.27,3.021,1.835	0.48938	3.2703762083332504	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	130872370	130872538	chr6	130872370	130872538	EPB41L2	perfect	50	0.015508200000000005	0.03280018446252265	0	0.12924	0	0.008167500000000001	2	Brain_Cortex,Brain_FrontalCortex_BA9	Brain_Cortex,Brain_FrontalCortex_BA9,Brain_CerebellarHemisphere	3.467,3.207,2.416	0.12924	3.4674134265906176	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	130880453	130880483	chr6	130880453	130880489	EPB41L2	perfect	50	0.08663660000000001	0.054675688348363276	0	0.27835	0.07849	0.03491000000000001	2	Brain_Cortex,Brain_FrontalCortex_BA9	Brain_FrontalCortex_BA9,Brain_Cortex,Brain_Nucleusaccumbens_basalganglia	3.506,3.407,2.431	0.27835	3.5063737794851	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	136525831	136525964	chr6	136525831	136526213	MAP7	perfect	50	0.08410240000000001	0.12819180937189711	0	0.47589	0.003885	0.19609749999999998	1	Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Brain_Cortex	3.056,2.875,1.549	0.47589	3.0562607854561548	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	144583456	144583600	chr6	144583170	144583600	UTRN	perfect	50	0.08124519999999999	0.08782963367793355	0	0.35091	0.053895	0.08689	1	Brain_FrontalCortex_BA9	Brain_FrontalCortex_BA9,Brain_Cortex,Brain_Anteriorcingulatecortex_BA24	3.07,2.983,2.735	0.35091	3.0703168020584726	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	145384026	145384097	chr6	145382534	145384097	EPM2A	perfect	50	0.0256494	0.032989418365931354	0	0.13128	0.012244999999999999	0.0264675	1	Brain_Anteriorcingulatecortex_BA24	Brain_Anteriorcingulatecortex_BA24,Brain_FrontalCortex_BA9,Brain_Cortex	3.202,2.523,2.211	0.13128	3.2019539971364344	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	145502521	145502575	chr6	145502521	145502575	EPM2A	perfect	50	0.026284799999999997	0.03296598074824829	0	0.13128	0.01284	0.031335	1	Brain_Anteriorcingulatecortex_BA24	Brain_Anteriorcingulatecortex_BA24,Brain_FrontalCortex_BA9,Brain_Cortex	3.185,2.505,2.194	0.13128	3.184956055207887	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	146807401	146807584	chr6	146807401	146807840	ADGB	perfect	50	0.031205000000000007	0.10337754841021397	0	0.42857	0	0	3	Brain_Hippocampus,Lung,Pituitary	Pituitary,Brain_Hippocampus,Lung	3.844,3.567,3.432	0.4	3.5674573993240695	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	167954460	167954493	chr6	167954457	167954493	AFDN	perfect	50	0.012765600000000002	0.0275725548371002	0	0.12272	0	0.0124	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	3.988,3.536,2.04	0.12272	3.987820521152833	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr6	168062670	168062739	chr6	168062670	168062739	FRMD1	perfect	50	0.0584776	0.20939899562708666	0	1	0	0	2	Brain_Cerebellum,Lung	Brain_Cerebellum,Lung,Bladder	4.496,4.496,2.109	1	4.496308099188466	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr7	2659939	2660017	chr7	2659939	2660040	TTYH3	perfect	50	0.0209212	0.02275051806003547	0	0.12735	0.01481	0.006014999999999996	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	4.678,4.366,0.927	0.12735	4.67808248230432	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr7	6531067	6531102	chr7	6531067	6531186	GRID2IP	perfect	50	0.0062884	0.03173434220113557	0	0.18798	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Adipose_Subcutaneous	5.725,3.786,-0.198	0.18798	5.7253936082374	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr7	11102485	11102495	chr7	11102485	11110551	PHF14	perfect	50	0.17191859999999998	0.11374924030264368	0.04503	0.51936	0.123125	0.13361499999999998	1	Brain_FrontalCortex_BA9	Brain_FrontalCortex_BA9,Brain_Cortex,Brain_Anteriorcingulatecortex_BA24	3.054,2.591,2.249	0.51936	3.0544502897389907	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr7	13986115	13986176	chr7	13986115	13986491	ETV1	perfect	50	0.0283782	0.055277512816917576	0	0.26828	0	0.0326925	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Brain_Caudate_basalganglia	4.34,4.159,1.441	0.26828	4.339952862831747	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr7	44656317	44656362	chr7	44656317	44656362	OGDH	perfect	50	0.0142276	0.02601837392839051	0	0.12444	0.00377	0.0103625	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Brain_Cortex	4.236,3.974,1.667	0.12444	4.235944963483646	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr7	75999098	75999134	chr7	75998544	75999134	STYXL1	perfect	50	0.0219608	0.028516190591969866	0.00403	0.15572	0.012334999999999999	0.009227500000000001	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Brain_Cortex	4.691,3.452,2.044	0.15572	4.690640552727491	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr7	99050914	99050992	chr7	99050914	99050992	SMURF1	perfect	50	0.018758	0.03545597661256873	0	0.13592	0	0.029825	1	Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Testis	3.304,2.911,2.141	0.13592	3.3044358439267314	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr7	115968184	115968250	chr7	115968184	115968313	TFEC	perfect	50	0.07386739999999999	0.135070556510141	0	0.52239	0	0.072115	2	Brain_Cerebellum,Kidney_Cortex	Kidney_Cortex,Brain_Cerebellum,Brain_Anteriorcingulatecortex_BA24	3.321,3.155,2.229	0.5	3.154888904067011	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr7	117020607	117020629	chr7	117020183	117020629	MIR6132,ST7	perfect	50	0.036083000000000004	0.09174588548300804	0	0.45722	0.002895	0.0161	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	4.59,4.263,1.673	0.45722	4.590254895714069	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr7	132886973	132886988	chr7	132886973	132886988	CHCHD3	perfect	50	0.064609	0.12175247275282973	0	0.45075	0	0.04656500000000001	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	3.172,2.92,2.21	0.45075	3.1715249084419552	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr7	155509720	155509735	chr7	155509720	155510162	CNPY1	perfect	50	0.0448698	0.16993871995744683	0	1	0	0	1	Brain_Substantianigra	Brain_Substantianigra,Brain_CerebellarHemisphere,Brain_Cerebellum	5.62,2.228,2.207	1	5.620438945516169	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr7	158641466	158641554	chr7	158639795	158641554	NCAPG2	perfect	50	0.0697234	0.031702787208311996	0.01584	0.18111	0.059805	0.032964999999999994	1	Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Brain_FrontalCortex_BA9	3.513,2.744,1.715	0.18111	3.513463950917101	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr8	10496328	10496384	chr8	10494853	10496466	PRSS51	perfect	50	0.019422000000000002	0.06340305445548902	0	0.28786	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	4.234,3.955,2.238	0.28786	4.233833879225047	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr8	10497964	10497971	chr8	10497711	10497971	PRSS51	perfect	50	0.019960400000000007	0.06471852262888353	0	0.28786	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Testis	4.139,3.866,2.574	0.28786	4.13945790351583	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr8	10498615	10498808	chr8	10498615	10498808	PRSS51	perfect	50	0.019960400000000007	0.06471852262888353	0	0.28786	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Testis	4.139,3.866,2.574	0.28786	4.13945790351583	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr8	10517893	10517954	chr8	10517893	10518015	PRSS51	perfect	50	0.019960400000000007	0.06471852262888353	0	0.28786	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Testis	4.139,3.866,2.574	0.28786	4.13945790351583	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr8	17721711	17721901	chr8	17721711	17722221	MTUS1	perfect	50	0.0071639999999999985	0.025080991338673433	0	0.13715	0	0.0010875	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Anteriorcingulatecortex_BA24	5.183,4.301,0.489	0.13715	5.182650009514142	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr8	30888635	30888638	chr8	30888635	30888706	TEX15	perfect	50	0.017013	0.04490402964736493	0	0.16876	0	0	3	Brain_Hypothalamus,Pituitary,Testis	Testis,Pituitary,Brain_Hypothalamus	3.379,3.114,3.047	0.15385	3.0473211663762094	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr8	31639984	31640658	chr8	31639754	31640752	ENSG00000302325,NRG1	perfect	50	0.029717599999999997	0.06656891483788724	0	0.35185	0	0	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_CerebellarHemisphere,Pituitary	4.839,2.292,2.164	0.35185	4.839081435899576	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
