chrom	start	end	exon_chr	exon_start	exon_end	exon_gene	overlap_type	n_tissues	mean_pext	sd_pext	min_pext	max_pext	median_pext	iqr_pext	n_flagged.x	flagged_tissues.x	top3_tissues_by_z.x	top3_z.x	n_flagged.y	flagged_tissues.y	top3_tissues_by_z.y	top3_z.y	oe_lof_upper
chr2	46010683	46010734	chr2	46010683	46010964	PRKCE	perfect	50	0.0567368	0.062475975707238285	0.00327	0.29498	0.04288	0.04295	3	Liver,Testis,WholeBlood	Liver,WholeBlood,Testis	3.813,3.433,3.155	3	Liver,Testis,WholeBlood	Liver,WholeBlood,Testis	3.813,3.433,3.155	0.2
chr2	50656351	50656388	chr2	50656351	50656414	NRXN1	perfect	50	0.0048523999999999954	0.03353120815975859	0	0.23715	0	0	1	Testis	Testis,Pituitary,Adipose_Subcutaneous	6.928,0.018,-0.145	1	Testis	Testis	6.928	0.254
chr2	65242048	65242063	chr2	65241971	65242063	ACTR2	perfect	50	0.0083564	0.03162165815270495	0	0.21599	0	0.002675	1	Muscle_Skeletal	Muscle_Skeletal,Brain_CerebellarHemisphere,Brain_FrontalCortex_BA9	6.566,1.445,0.773	1	Muscle_Skeletal	Muscle_Skeletal	6.566	0.195
chr2	69145325	69145327	chr2	69145325	69146401	ANTXR1	perfect	50	0.0588356	0.037067813099777004	0	0.27378	0.05609	0.030982499999999996	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Bladder,Prostate	5.799,0.867,0.79	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	5.799	0.3
chr2	69145327	69145376	chr2	69145325	69146401	ANTXR1	perfect	50	0.0588992	0.037444945210213874	0	0.27696	0.05609	0.030982499999999996	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Bladder,Prostate	5.824,0.857,0.781	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	5.824	0.3
chr2	86239921	86240071	chr2	86239921	86240071	REEP1	perfect	50	0.0039910000000000015	0.02391775237290136	0	0.16821	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	6.866,0.679,0.298	1	Muscle_Skeletal	Muscle_Skeletal	6.866	0.23
chr2	96606969	96607047	chr2	96606969	96607047	KANSL3	perfect	50	0.017761600000000002	0.06859838114231954	0	0.43559	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Brain_Cerebellum,Brain_CerebellarHemisphere	6.091,2.223,1.455	1	Muscle_Skeletal	Muscle_Skeletal	6.091	0.16
chr2	98581575	98581753	chr2	98581575	98582164	INPP4A	perfect	50	0.030389	0.027803739746256276	0.00539	0.18378	0.02419	0.015950000000000002	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Artery_Tibial	5.517,2.674,1.255	1	Muscle_Skeletal	Muscle_Skeletal	5.517	0.249
chr2	100011496	100011571	chr2	100011496	100011571	AFF3	perfect	50	0.029043200000000005	0.03947811635809988	0	0.16175	0.00272	0.0477375	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Brain_Cortex	3.362,3.09,1.439	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere	3.362,3.09	0.221
chr2	115161956	115162028	chr2	115161601	115162028	DPP10	perfect	50	0.038626	0.07136173615989946	0	0.41722	0.004775	0.044349999999999994	1	Testis	Testis,MinorSalivaryGland,SmallIntestine_TerminalIleum	5.305,2.007,1.615	1	Testis	Testis	5.305	0.178
chr2	121444938	121444962	chr2	121444938	121444962	CLASP1	perfect	50	0.017871800000000004	0.06315045619076744	0	0.34655	0	0.001055	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Hypothalamus	5.205,4.226,0.564	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum	5.205,4.226	0.176
chr2	127485907	127486033	chr2	127485873	127486033	IWS1	perfect	50	0.1388358	0.10941933150266363	0.02481	0.5133	0.1005	0.08847000000000002	2	Heart_LeftVentricle,Muscle_Skeletal	Heart_LeftVentricle,Muscle_Skeletal,Heart_AtrialAppendage	3.422,3.272,2.772	2	Heart_LeftVentricle,Muscle_Skeletal	Heart_LeftVentricle,Muscle_Skeletal	3.422,3.272	0.267
chr2	144513696	144513797	chr2	144511384	144514451	ZEB2	perfect	50	0.0788536	0.048262266951162855	0.02041	0.33363	0.075455	0.05005000000000001	1	WholeBlood	WholeBlood,Cells_EBV_transformedlymphocytes,Kidney_Cortex	5.279,1.554,1.273	1	WholeBlood	WholeBlood	5.279	0.107
chr2	148691620	148691838	chr2	148691541	148692833	EPC2	perfect	50	0.0520296	0.019722867175759537	0.00694	0.11405	0.05219	0.024395	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1,WholeBlood,Brain_Substantianigra	3.145,2.616,1.389	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1	3.145	0.159
chr2	148947942	148947960	chr2	148947899	148947960	KIF5C	perfect	50	0.0302088	0.05268336261562843	0	0.32857	0.00648	0.056729999999999996	1	Testis	Testis,Brain_Putamen_basalganglia,Brain_Amygdala	5.663,0.937,0.882	1	Testis	Testis	5.663	0.117
chr2	152643418	152643507	chr2	152643418	152643544	FMNL2	perfect	50	0.566909	0.08564605806600148	0.32361	0.85714	0.5609649999999999	0.06549249999999995	1	WholeBlood	WholeBlood,Spleen,Liver	3.389,2.196,2.011	1	WholeBlood	WholeBlood	3.389	0.288
chr2	159397073	159397100	chr2	159397073	159397100	BAZ2B	perfect	50	0.0815352	0.03408634421882291	0.02128	0.19954	0.07594000000000001	0.039877499999999996	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Muscle_Skeletal	3.462,2.116,1.706	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	3.462	0.288
chr2	165122896	165122899	chr2	165121046	165122899	SCN3A	perfect	50	0.049483599999999996	0.06122799375635764	0	0.33333	0.03333	0.06247	1	Vagina	Vagina,Brain_Putamen_basalganglia,Brain_Caudate_basalganglia	4.636,2.052,1.52	1	Vagina	Vagina	4.636	0.174
chr2	165309164	165309256	chr2	165309164	165309256	SCN2A	perfect	50	0.008936000000000001	0.03354373897599663	0	0.21615	0	0	1	Pituitary	Pituitary,Kidney_Cortex,Brain_Hypothalamus	6.177,1.887,1.476	1	Pituitary	Pituitary	6.177	0.127
chr2	177213292	177213418	chr2	177213265	177213418	HNRNPA3	perfect	50	0.0214698	0.027405845979220106	0	0.13008	0.012855	0.0313425	2	Pancreas,WholeBlood	WholeBlood,Pancreas,Cells_EBV_transformedlymphocytes	3.963,3.215,2.01	2	Pancreas,WholeBlood	WholeBlood,Pancreas	3.963,3.215	0.233
chr2	177558751	177558783	chr2	177558751	177559299	AGPS	perfect	50	0.0144098	0.018753636653041077	0	0.11215	0.009600000000000001	0.0229525	1	Testis	Testis,Pituitary,Brain_Spinalcord_cervicalc_1	5.212,1.689,1.662	1	Testis	Testis	5.212	0.117
chr2	178320363	178320402	chr2	178320243	178320402	OSBPL6	perfect	50	0.040059199999999996	0.05418939156818991	0	0.23529	0	0.0658175	1	Testis	Testis,Pituitary,Brain_Cortex	3.603,2.599,1.83	1	Testis	Testis	3.603	0.202
chr2	178344285	178344360	chr2	178344285	178344360	OSBPL6	perfect	50	0.040059199999999996	0.05418939156818991	0	0.23529	0	0.0658175	1	Testis	Testis,Pituitary,Brain_Cortex	3.603,2.599,1.83	1	Testis	Testis	3.603	0.202
chr2	201141373	201141407	chr2	201141373	201141602	CFLAR	perfect	50	0.1573312	0.04733817933782845	0.04833	0.33571	0.159625	0.05313250000000003	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts,Esophagus_Mucosa	3.768,2.106,1.405	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.768	0.173
chr2	201141407	201141430	chr2	201141373	201141602	CFLAR	perfect	50	0.145221	0.04676365688333239	0.04372	0.30493	0.14443	0.05382249999999998	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts,Brain_Hypothalamus	3.415,2.086,1.393	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.415	0.173
chr2	203477075	203477156	chr2	203477075	203477156	RAPH1	perfect	50	0.0165662	0.020628438750067975	0	0.10949	0.013225	0.02023	1	Testis	Testis,Brain_Cerebellum,Cells_Culturedfibroblasts	4.505,2.026,1.837	1	Testis	Testis	4.505	0.223
chr2	206605789	206605880	chr2	206605789	206605880	ADAM23	perfect	50	0.0517486	0.0989656741359532	0	0.48434	0.00841	0.0493875	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Artery_Aorta	4.371,3.519,1.576	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	4.371,3.519	0.275
chr2	211657949	211657994	chr2	211657949	211657994	ERBB4	perfect	50	0.008163400000000001	0.02615002186052855	0	0.13459	0	0	2	Artery_Aorta,Artery_Tibial	Artery_Aorta,Artery_Tibial,Heart_AtrialAppendage	4.835,3.763,1.982	2	Artery_Aorta,Artery_Tibial	Artery_Aorta,Artery_Tibial	4.835,3.763	0.265
chr2	218528757	218528800	chr2	218528270	218528800	USP37	perfect	50	0.004381000000000002	0.02121863392186698	0	0.14286	0	0	1	WholeBlood	WholeBlood,Pancreas,Ovary	6.526,2.038,0.539	1	WholeBlood	WholeBlood	6.526	0.189
chr2	219442050	219442083	chr2	219442015	219442083	SPEG	perfect	50	0.0364446	0.01964703126662745	0	0.10686	0.03627	0.022719999999999997	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Skin_NotSunExposed_Suprapubic,Pancreas	3.584,1.369,1.316	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	3.584	0.293
chr2	219443107	219443150	chr2	219443107	219443637	SPEG	perfect	50	0.0364446	0.01964703126662745	0	0.10686	0.03627	0.022719999999999997	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Skin_NotSunExposed_Suprapubic,Pancreas	3.584,1.369,1.316	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	3.584	0.293
chr2	219444029	219444059	chr2	219443673	219444059	SPEG	perfect	50	0.0362274	0.019737135909710084	0	0.10686	0.035345	0.023934999999999998	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Skin_NotSunExposed_Suprapubic,Pancreas	3.579,1.374,1.321	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	3.579	0.293
chr2	227532137	227532209	chr2	227532137	227532209	AGFG1	perfect	50	0.0102828	0.030287578449366515	0	0.15896	0.00182	0.003495	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Testis	4.909,3.51,2.109	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle	4.909,3.51	0.278
chr2	232340723	232340927	chr2	232340723	232340999	DIS3L2	perfect	50	0.0416508	0.023809311918676194	0	0.14364	0.038735	0.017345	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Ovary	4.284,3.535,1.496	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere	4.284,3.535	0.325
chr2	233273990	233274041	chr2	233273990	233274041	ATG16L1	perfect	50	0.0605328	0.1258284640105938	0	0.61151	0	0.05762	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	4.379,3.506,2.138	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle	4.379,3.506	0.319
chr2	235670099	235671057	chr2	235669603	235671057	AGAP1	perfect	50	0.021587	0.0461410464593874	0	0.33333	0.01351	0.015209999999999998	1	WholeBlood	WholeBlood,Pituitary,Adipose_Subcutaneous	6.756,0.412,0.296	1	WholeBlood	WholeBlood	6.756	0.231
chr2	235852685	235852850	chr2	235852685	235853202	AGAP1	perfect	50	0.0119302	0.03704746070727578	0	0.25	0	0.0070275	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Testis,Prostate	6.426,1.6,0.859	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	6.426	0.231
chr2	240728388	240728412	chr2	240728388	240728412	KIF1A	perfect	50	0.012963399999999998	0.025377351433021965	0	0.125	0	0.0181175	2	Spleen,Thyroid	Thyroid,Spleen,Ovary	4.415,3.867,1.878	2	Spleen,Thyroid	Thyroid,Spleen	4.415,3.867	0.136
chr2	240734718	240734745	chr2	240734718	240734745	KIF1A	perfect	50	0.018074200000000002	0.027530479219977862	0	0.125	4.75e-4	0.02477	2	Spleen,Thyroid	Thyroid,Spleen,Testis	3.884,3.379,2.384	2	Spleen,Thyroid	Thyroid,Spleen	3.884,3.379	0.136
chr20	8651412	8651562	chr20	8651412	8653531	PLCB1	perfect	50	0.1451576	0.07022928691835925	0.07478	0.5	0.13239499999999998	0.0568825	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,WholeBlood,Cells_Culturedfibroblasts	5.053,2.49,1.949	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	5.053	0.296
chr20	8792624	8792633	chr20	8792586	8792790	PLCB1	perfect	50	0.0268902	0.03593130540520966	0	0.21717	0.021159999999999998	0.0310825	1	Testis	Testis,WholeBlood,Cells_Culturedfibroblasts	5.296,2.591,1.392	1	Testis	Testis	5.296	0.296
chr20	34697140	34697243	chr20	34696917	34697246	NCOA6	perfect	50	0.0196864	0.01676477864757065	0	0.10677	0.0158	0.0179075	1	Testis	Testis,Colon_Transverse,Esophagus_Muscularis	5.194,1.147,1.123	1	Testis	Testis	5.194	0.266
chr20	37386459	37386477	chr20	37386459	37386477	SRC	perfect	50	0.029023199999999992	0.056437562156812546	0	0.20321	0	0	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_FrontalCortex_BA9,Brain_Anteriorcingulatecortex_BA24	3.086,2.169,1.952	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia	3.086	0.244
chr20	42116038	42116098	chr20	42116038	42116098	PTPRT	perfect	50	0.0255448	0.057117457577900516	0	0.26923	0	0.03459	2	Breast_MammaryTissue,MinorSalivaryGland	Breast_MammaryTissue,MinorSalivaryGland,Skin_NotSunExposed_Suprapubic	4.266,3.532,2.835	2	Breast_MammaryTissue,MinorSalivaryGland	Breast_MammaryTissue,MinorSalivaryGland	4.266,3.532	0.18
chr20	47356379	47356414	chr20	47356379	47356414	ZMYND8	perfect	50	0.0310904	0.043554246493216216	0	0.1967	0.01264	0.039557499999999995	2	Liver,Pancreas	Liver,Pancreas,Adipose_Subcutaneous	3.802,3.255,2.105	2	Liver,Pancreas	Liver,Pancreas	3.802,3.255	0.131
chr20	53185645	53185676	chr20	53185282	53185676	TSHZ2	perfect	50	0.025297399999999998	0.05047106678977529	0	0.32031	0	0.0314375	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Skin_SunExposed_Lowerleg,Bladder	5.845,1.393,1.37	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	5.845	0.307
chr21	33557545	33557548	chr21	33557545	33559056	SON	perfect	50	0.0863324	0.026885476054812146	0.04727	0.1874	0.07946500000000001	0.020267500000000008	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Skin_SunExposed_Lowerleg,Skin_NotSunExposed_Suprapubic	3.759,2.565,2.337	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.759	0.118
chr21	33817230	33817578	chr21	33817230	33817736	ITSN1	perfect	50	0.0599158	0.04262080526202752	0.01183	0.28125	0.05702	0.039354999999999994	1	WholeBlood	WholeBlood,Esophagus_Mucosa,Cells_EBV_transformedlymphocytes	5.193,2.058,1.064	1	WholeBlood	WholeBlood	5.193	0.221
chr21	38575661	38575700	chr21	38575661	38575747	ERG	perfect	50	0.03716160000000002	0.1390855140619525	0	0.70208	0	0	2	Artery_Aorta,Artery_Tibial	Artery_Aorta,Artery_Tibial,Artery_Coronary	4.781,4.262,2.171	2	Artery_Aorta,Artery_Tibial	Artery_Aorta,Artery_Tibial	4.781,4.262	0.329
chr21	44059464	44059502	chr21	44059464	44060262	TRAPPC10	perfect	50	0.0882426	0.037988090980823806	0.03662	0.23194	0.08607	0.046475	1	Testis	Testis,Cells_Culturedfibroblasts,WholeBlood	3.783,2.579,2.478	1	Testis	Testis	3.783	0.204
chr22	17477099	17477159	chr22	17477092	17477159	CECR2	perfect	50	0.3545038	0.13971495509465703	0	1	0.36966	0.118815	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Adipose_Subcutaneous,Artery_Aorta	4.62,1.041,1.041	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	4.62	0.167
chr22	17793728	17793794	chr22	17793728	17793794	MICAL3	perfect	50	0.029927799999999997	0.045269394323407534	0	0.20935	0	0.052820000000000006	1	Muscle_Skeletal	Muscle_Skeletal,WholeBlood,Liver	3.963,2.686,1.627	1	Muscle_Skeletal	Muscle_Skeletal	3.963	0.281
chr22	17803574	17803810	chr22	17803553	17803861	MICAL3	perfect	50	0.0288892	0.024285259478094262	0	0.13986	0.02373	0.008645	2	Cells_EBV_transformedlymphocytes,Liver	Cells_EBV_transformedlymphocytes,Liver,Testis	4.569,4.297,1.532	2	Cells_EBV_transformedlymphocytes,Liver	Cells_EBV_transformedlymphocytes,Liver	4.569,4.297	0.281
chr22	17884274	17884358	chr22	17884274	17884358	MICAL3	perfect	50	0.1140758	0.07046772658574466	0.02352	0.32555	0.09698	0.09480749999999999	1	Brain_Substantianigra	Brain_Substantianigra,Brain_Spinalcord_cervicalc_1,Brain_Hypothalamus	3.001,2.83,2.256	1	Brain_Substantianigra	Brain_Substantianigra	3.001	0.281
chr22	20243405	20243684	chr22	20243405	20243684	RTN4R	perfect	50	0.028338800000000004	0.11826796931493141	0	0.76923	0	0	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Testis	6.265,2.579,0.813	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	6.265	0.3
chr22	28028989	28029116	chr22	28028814	28029116	TTC28	perfect	50	0.004797599999999996	0.03392415493420581	0	0.23988	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93	0.174
chr22	29274264	29274267	chr22	29274264	29274453	EWSR1	perfect	50	0.029573400000000007	0.05624972357700783	0	0.21095	0	0.0366	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_FrontalCortex_BA9,Brain_Cerebellum	3.224,2.804,2.431	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere	3.224	0.218
chr22	29274267	29274282	chr22	29274264	29274453	EWSR1	perfect	50	0.03025099999999999	0.0578165333408275	0	0.2179	0	0.0366	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_FrontalCortex_BA9,Brain_Cerebellum	3.246,2.796,2.459	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere	3.246	0.218
chr22	35752612	35752655	chr22	35752612	35752655	RBFOX2	perfect	50	0.013232800000000003	0.048811503915050396	0	0.27908	0	0.003175	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.446,3.114,2.615	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle	5.446,3.114	0.194
chr22	35840191	35840218	chr22	35840191	35840587	RBFOX2	perfect	50	0.637543	0.11160656001219238	0.17195	1	0.62866	0.10214250000000002	1	WholeBlood	WholeBlood,Brain_Nucleusaccumbens_basalganglia,Brain_Amygdala	3.248,1.186,1.153	1	WholeBlood	WholeBlood	3.248	0.194
chr22	37971244	37971298	chr22	37970685	37971298	SOX10	perfect	50	0.111739	0.07034996428207904	0	0.33333	0.102015	0.04267749999999999	1	Spleen	Spleen,Pituitary,Uterus	3.15,2.658,2.166	1	Spleen	Spleen	3.15	0.209
chr22	46390845	46391075	chr22	46390527	46391075	CELSR1	perfect	50	0.026476399999999997	0.029696874140459396	0	0.14286	0.025795	0.04428	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Heart_AtrialAppendage,WholeBlood	3.919,2.562,1.514	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.919	0.25
chr22	50697564	50697715	chr22	50697563	50697715	SHANK3	perfect	50	0.6557568	0.11101306592414044	0.5344	1	0.608395	0.17751749999999988	1	WholeBlood	WholeBlood,Cells_Culturedfibroblasts,Brain_Spinalcord_cervicalc_1	3.101,2.911,1.697	1	WholeBlood	WholeBlood	3.101	0.123
chr22	50698689	50698803	chr22	50697998	50698803	SHANK3	perfect	50	0.6557568	0.11101306592414044	0.5344	1	0.608395	0.17751749999999988	1	WholeBlood	WholeBlood,Cells_Culturedfibroblasts,Brain_Spinalcord_cervicalc_1	3.101,2.911,1.697	1	WholeBlood	WholeBlood	3.101	0.123
chr22	50703859	50703935	chr22	50703859	50703935	SHANK3	perfect	50	0.6557568	0.11101306592414044	0.5344	1	0.608395	0.17751749999999988	1	WholeBlood	WholeBlood,Cells_Culturedfibroblasts,Brain_Spinalcord_cervicalc_1	3.101,2.911,1.697	1	WholeBlood	WholeBlood	3.101	0.123
chr22	50704165	50704248	chr22	50704165	50704248	SHANK3	perfect	50	0.6557568	0.11101306592414044	0.5344	1	0.608395	0.17751749999999988	1	WholeBlood	WholeBlood,Cells_Culturedfibroblasts,Brain_Spinalcord_cervicalc_1	3.101,2.911,1.697	1	WholeBlood	WholeBlood	3.101	0.123
chr22	50704737	50704862	chr22	50704737	50704862	SHANK3	perfect	50	0.6557568	0.11101306592414044	0.5344	1	0.608395	0.17751749999999988	1	WholeBlood	WholeBlood,Cells_Culturedfibroblasts,Brain_Spinalcord_cervicalc_1	3.101,2.911,1.697	1	WholeBlood	WholeBlood	3.101	0.123
chr22	50704963	50705096	chr22	50704963	50705096	SHANK3	perfect	50	0.6557568	0.11101306592414044	0.5344	1	0.608395	0.17751749999999988	1	WholeBlood	WholeBlood,Cells_Culturedfibroblasts,Brain_Spinalcord_cervicalc_1	3.101,2.911,1.697	1	WholeBlood	WholeBlood	3.101	0.123
chr22	50705899	50706071	chr22	50705375	50706152	SHANK3	perfect	50	0.0664454	0.05733938291881248	0	0.33333	0.0548	0.0232425	2	Cells_EBV_transformedlymphocytes,Pituitary	Cells_EBV_transformedlymphocytes,Pituitary,Brain_Cerebellum	4.654,3.721,1.336	2	Cells_EBV_transformedlymphocytes,Pituitary	Cells_EBV_transformedlymphocytes,Pituitary	4.654,3.721	0.123
chr3	10332032	10332037	chr3	10331910	10332037	ATP2B2	perfect	50	0.0203216	0.06814824732679693	0	0.40329	0	0.0085275	1	Muscle_Skeletal	Muscle_Skeletal,Uterus,Nerve_Tibial	5.62,2.832,2.445	1	Muscle_Skeletal	Muscle_Skeletal	5.62	0.148
chr3	10336128	10336300	chr3	10336128	10336300	ATP2B2	perfect	50	0.0223106	0.0682963118019934	0	0.40329	0	0.0139325	1	Muscle_Skeletal	Muscle_Skeletal,Uterus,Nerve_Tibial	5.578,2.797,2.411	1	Muscle_Skeletal	Muscle_Skeletal	5.578	0.148
chr3	13022032	13022100	chr3	13022032	13022596	IQSEC1	perfect	50	0.0122462	0.034619907914967316	0	0.23492	0.004875	0.0056099999999999995	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,AdrenalGland,Spleen	6.432,1.607,1.32	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	6.432	0.224
chr3	24165026	24165354	chr3	24165026	24165595	THRB	perfect	50	0.011202999999999996	0.05363668434143611	0	0.35714	0	0	1	Testis	Testis,Pituitary,Vagina	6.45,2.342,0.194	1	Testis	Testis	6.45	0.223
chr3	25174397	25174575	chr3	25174118	25174575	RARB	perfect	50	0.030807200000000003	0.06195022175645114	0	0.3432	0	0.04878	1	Esophagus_Muscularis	Esophagus_Muscularis,Esophagus_GastroesophagealJunction,Stomach	5.043,2.615,1.352	1	Esophagus_Muscularis	Esophagus_Muscularis	5.043	0.12
chr3	25462308	25462323	chr3	25462308	25466868	RARB	perfect	50	0.0336228	0.04711229516023716	0	0.33333	0.02564	0.012480000000000002	1	Testis	Testis,Skin_NotSunExposed_Suprapubic,Skin_SunExposed_Lowerleg	6.362,1.56,0.878	1	Testis	Testis	6.362	0.12
chr3	32695625	32695827	chr3	32695540	32695827	CNOT10	perfect	50	0.003999199999999999	0.02827861439321241	0	0.19996	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93	0.305
chr3	50373064	50373085	chr3	50373064	50373085	CACNA2D2	perfect	50	0.018730999999999998	0.03214569976319237	0	0.13151	0	0.035097500000000004	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_Cerebellum,Colon_Sigmoid	3.508,2.722,2.51	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere	3.508	0.229
chr3	53762550	53762634	chr3	53762550	53762634	CACNA1D	perfect	50	0.039304	0.036337720717441485	0	0.16111	0.03233	0.0447375	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,WholeBlood,Brain_Cerebellum	3.352,2.85,1.998	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.352	0.214
chr3	53790980	53790998	chr3	53790980	53792432	CACNA1D	perfect	50	0.0409174	0.03816193037356384	0	0.21111	0.040035	0.03725	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,WholeBlood,Brain_Hypothalamus	4.46,2.671,1.384	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	4.46	0.214
chr3	63997620	63997687	chr3	63997620	63997687	ATXN7	perfect	50	0.0499342	0.05069230030854221	0.01567	0.36071	0.03535	0.023872499999999998	1	Testis	Testis,Muscle_Skeletal,Cells_Culturedfibroblasts	6.131,1.804,1.104	1	Testis	Testis	6.131	0.328
chr3	64023804	64023835	chr3	64023804	64024010	PSMD6	perfect	50	0.0031990000000000018	0.02262034593015766	0	0.15995	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93	0.235
chr3	69936722	69936755	chr3	69936586	69936755	MITF	perfect	50	0.3941866	0.19462400036166017	0	1	0.35431999999999997	0.14597999999999994	2	Brain_CerebellarHemisphere,WholeBlood	Brain_CerebellarHemisphere,WholeBlood,Liver	3.113,3.113,2.07	2	Brain_CerebellarHemisphere,WholeBlood	Brain_CerebellarHemisphere,WholeBlood	3.113,3.113	0.308
chr3	75937493	75937602	chr3	75937480	75937602	ROBO2	perfect	50	0.0423114	0.1435103126211222	0	1	0.002875	0.04207	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Pituitary,Skin_SunExposed_Lowerleg	6.673,0.998,0.649	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	6.673	0.159
