chrom	start	end	exon_chr	exon_start	exon_end	exon_gene	overlap_type	n_tissues	mean_pext	sd_pext	min_pext	max_pext	median_pext	iqr_pext	n_flagged.x	flagged_tissues.x	top3_tissues_by_z.x	top3_z.x	n_flagged.y	flagged_tissues.y	top3_tissues_by_z.y	top3_z.y
chr9	93069099	93069148	chr9	93069099	93069148	SUSD3	perfect	50	0.1904162	0.16905948271987054	0	0.76471	0.195025	0.20684750000000002	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_Cerebellum,Pancreas	3.397,2.741,2.353	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere	3.397
chr9	94638342	94638410	chr9	94638342	94638413	FBP1	perfect	50	0.0767758	0.11045849942057379	0	0.5113	0.020839999999999997	0.13187	1	Colon_Sigmoid	Colon_Sigmoid,Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24	3.934,2.795,1.707	1	Colon_Sigmoid	Colon_Sigmoid	3.934
chr9	94931714	94931751	chr9	94931714	94933671	AOPEP	perfect	50	0.002294199999999999	0.016222443773981764	0	0.11471	0	0	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	6.93
chr9	95004995	95005065	chr9	95004979	95005065	AOPEP	perfect	50	0.0550346	0.030817304853088034	0	0.15128	0.04514	0.03156250000000001	1	Brain_Anteriorcingulatecortex_BA24	Brain_Anteriorcingulatecortex_BA24,Brain_FrontalCortex_BA9,Brain_Hypothalamus	3.123,2.869,2.115	1	Brain_Anteriorcingulatecortex_BA24	Brain_Anteriorcingulatecortex_BA24	3.123
chr9	95982909	95982975	chr9	95982909	95984665	ERCC6L2	perfect	50	0.077834	0.06013229191218513	0.02332	0.31533	0.052495	0.06771	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1,Brain_Hypothalamus,Brain_Substantianigra	3.95,2.197,2.11	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1	3.95
chr9	96566767	96566816	chr9	96566767	96567254	CDC14B	perfect	50	0.0256614	0.025324361507352997	0	0.16667	0.021330000000000002	0.020917500000000002	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Testis,Artery_Tibial	5.568,1.569,1.544	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	5.568
chr9	97555695	97555711	chr9	97555434	97555711	TMOD1	perfect	50	0.1682204	0.18607695528902185	0	1	0.096345	0.24642250000000002	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Spleen,Testis	4.47,1.695,1.526	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	4.47
chr9	100445168	100445227	chr9	100444127	100445237	MSANTD3	perfect	50	0.0034091999999999994	0.017555447766596965	0	0.12206	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Brain_Anteriorcingulatecortex_BA24,Testis	6.759,0.768,0.763	1	Muscle_Skeletal	Muscle_Skeletal	6.759
chr9	105513598	105513631	chr9	105513598	105513631	FSD1L	perfect	50	0.0408482	0.07618866969944699	0	0.35074	0.01473	0.044645	3	Cells_EBV_transformedlymphocytes,Muscle_Skeletal,Testis	Testis,Muscle_Skeletal,Cells_EBV_transformedlymphocytes	4.067,3.502,3.174	3	Cells_EBV_transformedlymphocytes,Muscle_Skeletal,Testis	Testis,Muscle_Skeletal,Cells_EBV_transformedlymphocytes	4.067,3.502,3.174
chr9	105749075	105749090	chr9	105749072	105749282	TMEM38B	perfect	50	0.1085	0.08877604733030096	0	0.52299	0.09494	0.06618500000000001	1	Testis	Testis,Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	4.669,2.505,2.191	1	Testis	Testis	4.669
chr9	110728687	110728717	chr9	110728687	110728717	MUSK	perfect	50	0.0189702	0.04342945523019872	0	0.21839	0	0	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,SmallIntestine_TerminalIleum,Lung	4.592,1.942,1.84	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	4.592
chr9	111539445	111539456	chr9	111539445	111539761	ZNF483	perfect	50	0.0319214	0.027160636809131534	0	0.16418	0.03307	0.030125	1	Testis	Testis,Heart_AtrialAppendage,Breast_MammaryTissue	4.869,1.867,1.048	1	Testis	Testis	4.869
chr9	111576364	111576411	chr9	111576364	111577844	ZNF483	perfect	50	0.1107894	0.05233029377493908	0	0.29524	0.11047	0.056825000000000014	1	Liver	Liver,Testis,SmallIntestine_TerminalIleum	3.525,1.952,1.139	1	Liver	Liver	3.525
chr9	112332783	112332843	chr9	112332767	112333045	ENSG00000307073,PTBP3	perfect	50	0.1427964	0.05679873136553926	0.01482	0.34558	0.14223000000000002	0.052059999999999995	1	Testis	Testis,Pituitary,Brain_Nucleusaccumbens_basalganglia	3.57,1.623,1.598	1	Testis	Testis	3.57
chr9	112617870	112617954	chr9	112617870	112619214	KIAA1958	perfect	50	0.2989156	0.1521675704296056	0.10448	0.78638	0.265435	0.21031999999999998	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts,WholeBlood	3.203,2.623,1.84	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.203
chr9	113220689	113220724	chr9	113220689	113220887	FKBP15	perfect	50	0.1125202	0.026782914557681763	0.05817	0.19516	0.110925	0.028292500000000012	1	Testis	Testis,WholeBlood,Brain_Spinalcord_cervicalc_1	3.086,2.438,1.946	1	Testis	Testis	3.086
chr9	113517269	113517306	chr9	113517269	113517306	RGS3	perfect	50	0.00877	0.030125425494496986	0	0.20574	0	0.005675	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,SmallIntestine_TerminalIleum,WholeBlood	6.538,1.068,0.938	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	6.538
chr9	114016112	114016172	chr9	114016112	114016172	ZNF618	perfect	50	0.5527508	0.11411203433003364	0.33476	1	0.53931	0.06897249999999999	2	Cells_EBV_transformedlymphocytes,WholeBlood	Cells_EBV_transformedlymphocytes,WholeBlood,Spleen	3.919,3.919,1.711	2	Cells_EBV_transformedlymphocytes,WholeBlood	Cells_EBV_transformedlymphocytes,WholeBlood	3.919,3.919
chr9	120815725	120815788	chr9	120815495	120815788	PSMD5	perfect	50	0.0233666	0.016880238610606793	0	0.13212	0.02144	0.006607500000000002	1	Testis	Testis,Pituitary,Brain_Hippocampus	6.443,0.561,0.488	1	Testis	Testis	6.443
chr9	121737536	121737715	chr9	121737150	121737715	DAB2IP	perfect	50	0.0896776	0.10879743937487965	0	0.47397	0.03926	0.03862500000000001	1	AdrenalGland	AdrenalGland,Skin_SunExposed_Lowerleg,MinorSalivaryGland	3.532,2.417,2.115	1	AdrenalGland	AdrenalGland	3.532
chr9	122371815	122371834	chr9	122371612	122371834	PTGS1	perfect	50	0.0263622	0.02658884462188101	0	0.11451	0.0218	0.030727499999999994	1	Skin_SunExposed_Lowerleg	Skin_SunExposed_Lowerleg,Skin_NotSunExposed_Suprapubic,WholeBlood	3.315,2.71,2.602	1	Skin_SunExposed_Lowerleg	Skin_SunExposed_Lowerleg	3.315
chr9	122798521	122798539	chr9	122798388	122798539	PDCL	perfect	50	0.002077199999999999	0.014688022058806965	0	0.10386	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr9	123401812	123401912	chr9	123400098	123401912	DENND1A	perfect	50	0.0290744	0.028209050882180873	0.00704	0.17231	0.021519999999999997	0.016915000000000006	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,WholeBlood	5.078,3.695,1.147	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	5.078,3.695
chr9	124292940	124293013	chr9	124292848	124293013	NEK6	perfect	50	0.2610422	0.14186030530628307	0	0.78211	0.253865	0.156495	1	Testis	Testis,Liver,Pituitary	3.673,2.819,1.597	1	Testis	Testis	3.673
chr9	125065989	125066058	chr9	125065989	125066058	SCAI	perfect	50	0.060421800000000005	0.06110469248456009	0	0.29368	0.044395000000000004	0.06527250000000001	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,WholeBlood,Cells_Culturedfibroblasts	3.817,2.862,2.707	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.817
chr9	125171908	125171947	chr9	125171908	125172001	PPP6C	perfect	50	0.0201616	0.02047316833998956	0	0.11419	0.018680000000000002	0.026037499999999998	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Testis,Esophagus_Mucosa	4.593,2.425,1.346	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	4.593
chr9	125335171	125335252	chr9	125335171	125335252	GAPVD1	perfect	50	0.018997800000000002	0.03181126474142422	0.00253	0.19442	0.011435	0.00859	2	Cells_Culturedfibroblasts,Testis	Testis,Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	5.514,3.063,1.976	2	Cells_Culturedfibroblasts,Testis	Testis,Cells_Culturedfibroblasts	5.514,3.063
chr9	125521754	125521765	chr9	125521467	125521765	MAPKAP1	perfect	50	0.0647044	0.034095468677326185	0.02334	0.18394	0.054830000000000004	0.03322750000000001	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,WholeBlood,Pituitary	3.497,2.212,1.917	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.497
chr9	127177896	127177901	chr9	127177896	127178426	RALGPS1	perfect	50	0.019273400000000003	0.03226254121663546	0	0.19643	0.009655	0.02249	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Heart_AtrialAppendage	5.491,2.029,1.959	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	5.491
chr9	127684367	127684474	chr9	127684367	127686730	STXBP1	perfect	50	0.0465144	0.06085149971019277	0	0.32993	0.031705	0.0249125	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	4.657,4.052,1.559	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum	4.657,4.052
chr9	127693251	127693308	chr9	127692977	127693308	PTRH1	perfect	50	0.018232	0.019529066562852578	0	0.11429	0.01399	0.009507499999999999	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Uterus	4.919,4.156,0.614	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere	4.919
chr9	127694926	127694959	chr9	127694926	127696027	PTRH1,STXBP1	perfect	50	0.004650400000000001	0.0210494645779984	0	0.13755	0	0	1	Brain_Cerebellum	Brain_Cerebellum,Testis,Skin_SunExposed_Lowerleg	6.314,2.339,1.131	1	Brain_Cerebellum	Brain_Cerebellum	6.314
chr9	127873393	127873448	chr9	127873393	127873544	AK1	perfect	50	0.0166312	0.06695547154608937	0	0.47201	0	0.012312499999999999	1	Testis	Testis,Brain_Amygdala,Brain_Hippocampus	6.801,0.407,0.4	1	Testis	Testis	6.801
chr9	128169622	128169700	chr9	128169603	128169771	CIZ1	perfect	50	0.0211226	0.028948114796043253	0.00309	0.18465	0.014335	0.010867499999999999	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,WholeBlood	5.649,2.756,1.514	1	Muscle_Skeletal	Muscle_Skeletal	5.649
chr9	128275407	128275438	chr9	128275378	128275496	SWI5	perfect	50	0.007422799999999998	0.02494929576855705	0	0.17349	0	0.0066775	1	Testis	Testis,Cells_Culturedfibroblasts,Kidney_Cortex	6.656,0.707,0.691	1	Testis	Testis	6.656
chr9	128275438	128275496	chr9	128275378	128275496	SWI5	perfect	50	0.0075654	0.025919356505775166	0	0.18062	0	0.0066775	1	Testis	Testis,Cells_Culturedfibroblasts,Kidney_Cortex	6.677,0.675,0.66	1	Testis	Testis	6.677
chr9	128455196	128455228	chr9	128455185	128455336	ODF2	perfect	50	0.009254200000000004	0.054394474400119956	0	0.3843	0	0	1	Testis	Testis,Brain_Spinalcord_cervicalc_1,Brain_Hypothalamus	6.895,0.296,0.216	1	Testis	Testis	6.895
chr9	128456544	128456576	chr9	128456421	128456576	ODF2	perfect	50	0.0096848	0.013804992034087686	0	0.1011	0.008594999999999998	0.004424999999999999	1	Testis	Testis,Cells_Culturedfibroblasts,Esophagus_Muscularis	6.622,0.484,0.357	1	Testis	Testis	6.622
chr9	128457405	128457437	chr9	128457197	128457437	ODF2	perfect	50	0.005221199999999998	0.036919459259312025	0	0.26106	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr9	128532664	128532691	chr9	128532664	128532691	GLE1	perfect	50	0.0193182	0.034005253477085225	0	0.19348	0.01299	0.018980000000000004	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.122,3.545,1.639	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle	5.122,3.545
chr9	128629124	128629187	chr9	128629124	128629187	SPTAN1	perfect	50	0.0143544	0.02501366574739594	0	0.10852	0.002695	0.008937500000000001	1	Heart_LeftVentricle	Heart_LeftVentricle,Heart_AtrialAppendage,Muscle_Skeletal	3.765,2.973,2.271	1	Heart_LeftVentricle	Heart_LeftVentricle	3.765
chr9	128689986	128690026	chr9	128689974	128690026	SET	perfect	50	0.015320199999999996	0.06871325126901785	0	0.3598	0	0	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,WholeBlood	5.013,4.572,0.809	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	5.013,4.572
chr9	129127963	129128068	chr9	129127963	129128068	PTPA	perfect	50	0.0399988	0.028071850643137372	0.00718	0.13916	0.03086	0.03583750000000001	1	Testis	Testis,Adipose_Subcutaneous,Skin_SunExposed_Lowerleg	3.532,2.477,2.042	1	Testis	Testis	3.532
chr9	129208868	129209003	chr9	129208868	129210594	ENSG00000235007,IER5L-AS1	perfect	50	0.012727199999999998	0.08999489425517422	0	0.63636	0	0	1	Artery_Aorta	Artery_Aorta,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Artery_Aorta	Artery_Aorta	6.93
chr9	130110369	130110426	chr9	130110369	130110426	GPR107	perfect	50	0.0688356	0.030861323603024748	0.03949	0.19932	0.062615	0.027305000000000003	2	Cells_EBV_transformedlymphocytes,Testis	Testis,Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	4.228,3.57,2.428	2	Cells_EBV_transformedlymphocytes,Testis	Testis,Cells_EBV_transformedlymphocytes	4.228,3.57
chr9	131263477	131263599	chr9	131263477	131264715	FAM78A	perfect	50	0.0596896	0.0980050138859003	0	0.65176	0.03153	0.0910175	1	Testis	Testis,Nerve_Tibial,Lung	6.041,1.027,0.872	1	Testis	Testis	6.041
chr9	131264583	131264627	chr9	131263477	131264715	FAM78A	perfect	50	0.0596896	0.0980050138859003	0	0.65176	0.03153	0.0910175	1	Testis	Testis,Nerve_Tibial,Lung	6.041,1.027,0.872	1	Testis	Testis	6.041
chr9	131270275	131270423	chr9	131270275	131270523	FAM78A	perfect	50	0.009420799999999997	0.023502699527101663	0	0.10136	0	0	1	SmallIntestine_TerminalIleum	SmallIntestine_TerminalIleum,WholeBlood,Spleen	3.912,2.997,2.913	1	SmallIntestine_TerminalIleum	SmallIntestine_TerminalIleum	3.912
chr9	131270459	131270523	chr9	131270275	131270523	FAM78A	perfect	50	0.05026860000000001	0.09745584567989586	0	0.65176	0.025320000000000002	0.057255	1	Testis	Testis,Nerve_Tibial,Pituitary	6.172,1.13,0.964	1	Testis	Testis	6.172
chr9	131291110	131291112	chr9	131291110	131291445	PLPP7	perfect	50	0.0607942	0.06217679960025776	0	0.35714	0.05167	0.04227500000000001	2	Cells_EBV_transformedlymphocytes,WholeBlood	Cells_EBV_transformedlymphocytes,WholeBlood,Cells_Culturedfibroblasts	4.766,3.311,2.248	2	Cells_EBV_transformedlymphocytes,WholeBlood	Cells_EBV_transformedlymphocytes,WholeBlood	4.766,3.311
chr9	132513258	132513328	chr9	132513258	132513406	CFAP77	perfect	50	0.007340800000000001	0.025740239984292673	0	0.12245	0	0	2	Brain_CerebellarHemisphere,Heart_AtrialAppendage	Heart_AtrialAppendage,Brain_CerebellarHemisphere,Brain_Cerebellum	4.472,3.357,2.662	1	Heart_AtrialAppendage	Heart_AtrialAppendage	4.472
chr9	132658304	132658358	chr9	132658080	132658358	DDX31	perfect	50	0.0794938	0.04356305614595365	0.03217	0.29352	0.070745	0.028975	1	Testis	Testis,Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	4.913,2.597,2.421	1	Testis	Testis	4.913
chr9	133255665	133256356	chr9	133249856	133256356	ABO	perfect	50	0.0213648	0.02880145108589255	0	0.10831	0.006465	0.03907	1	Esophagus_Mucosa	Esophagus_Mucosa,Pituitary,Bladder	3.019,2.688,1.833	1	Esophagus_Mucosa	Esophagus_Mucosa	3.019
chr9	133257408	133257521	chr9	133257408	133257542	ABO	perfect	50	0.0213648	0.02880145108589255	0	0.10831	0.006465	0.03907	1	Esophagus_Mucosa	Esophagus_Mucosa,Pituitary,Bladder	3.019,2.688,1.833	1	Esophagus_Mucosa	Esophagus_Mucosa	3.019
chr9	133257523	133257542	chr9	133257408	133257542	ABO	perfect	50	0.0213648	0.02880145108589255	0	0.10831	0.006465	0.03907	1	Esophagus_Mucosa	Esophagus_Mucosa,Pituitary,Bladder	3.019,2.688,1.833	1	Esophagus_Mucosa	Esophagus_Mucosa	3.019
chr9	133258096	133258132	chr9	133258041	133258132	ABO	perfect	50	0.0213648	0.02880145108589255	0	0.10831	0.006465	0.03907	1	Esophagus_Mucosa	Esophagus_Mucosa,Pituitary,Bladder	3.019,2.688,1.833	1	Esophagus_Mucosa	Esophagus_Mucosa	3.019
chr9	133259818	133259866	chr9	133259818	133259866	ABO	perfect	50	0.0213648	0.02880145108589255	0	0.10831	0.006465	0.03907	1	Esophagus_Mucosa	Esophagus_Mucosa,Pituitary,Bladder	3.019,2.688,1.833	1	Esophagus_Mucosa	Esophagus_Mucosa	3.019
chr9	133261317	133261374	chr9	133261317	133261374	ABO	perfect	50	0.0213648	0.02880145108589255	0	0.10831	0.006465	0.03907	1	Esophagus_Mucosa	Esophagus_Mucosa,Pituitary,Bladder	3.019,2.688,1.833	1	Esophagus_Mucosa	Esophagus_Mucosa	3.019
chr9	133262098	133262168	chr9	133262098	133262168	ABO	perfect	50	0.0213648	0.02880145108589255	0	0.10831	0.006465	0.03907	1	Esophagus_Mucosa	Esophagus_Mucosa,Pituitary,Bladder	3.019,2.688,1.833	1	Esophagus_Mucosa	Esophagus_Mucosa	3.019
chr9	135087373	135087442	chr9	135087259	135087442	OLFM1	perfect	50	0.094713	0.1550422261014392	0	1	0.047	0.1399175	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Brain_Substantianigra,Liver	5.839,1.228,1.07	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	5.839
chr9	135744099	135744101	chr9	135743997	135744101	KCNT1	perfect	50	0.1235912	0.13068675397237753	0	0.52377	0.084515	0.2277475	1	Muscle_Skeletal	Muscle_Skeletal,Pituitary,Ovary	3.062,1.943,1.928	1	Muscle_Skeletal	Muscle_Skeletal	3.062
chr9	136202945	136203039	chr9	136202945	136203189	LHX3	perfect	50	0.009083399999999997	0.06422933736229884	0	0.45417	0	0	1	Pituitary	Pituitary,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Pituitary	Pituitary	6.93
chr9	136332006	136332170	chr9	136331982	136332170	GPSM1	perfect	50	0.026366599999999997	0.06204011278460517	0	0.4	0.0017749999999999999	0.0274125	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Liver,WholeBlood	6.022,1.753,1.59	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	6.022
chr9	137366279	137366361	chr9	137365126	137366361	EXD3	perfect	50	0.1474232	0.07219048697688071	0.01016	0.41234	0.132165	0.0563	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,AdrenalGland	3.67,3.104,1.761	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	3.67,3.104
chr9	137393122	137393235	chr9	137391801	137393235	EXD3	perfect	50	0.1594768	0.10484961248631591	0.05023	0.48311	0.131695	0.09976750000000002	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts,Esophagus_Mucosa	3.087,2.696,2.345	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.087
chr9	137784105	137784147	chr9	137784072	137786780	EHMT1,ENSG00000293104	perfect	50	0.0129222	0.020524478893183495	0.00411	0.1438	0.007895	0.006550000000000001	1	Testis	Testis,WholeBlood,Cells_EBV_transformedlymphocytes	6.377,2.244,0.364	1	Testis	Testis	6.377
chr9	138101103	138101200	chr9	138101103	138101200	CACNA1B	perfect	50	0.0058868	0.020247603480261	0	0.13179	0	0	1	Testis	Testis,Brain_Spinalcord_cervicalc_1,Brain_Cerebellum	6.218,1.989,0.846	1	Testis	Testis	6.218
chrX	373531	373771	chrX	373531	374044	PPP2R3B	perfect	50	0.041847999999999996	0.046274815074769146	0	0.21471	0.025494999999999997	0.042155	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	3.736,2.813,2.659	1	Muscle_Skeletal	Muscle_Skeletal	3.736
chrX	2733356	2733361	chrX	2733356	2733672	CD99	perfect	50	0.1031098	0.030730055917519535	0.042	0.23704	0.10066	0.032377500000000003	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Aorta,Artery_Tibial	4.358,2.185,1.487	1	Muscle_Skeletal	Muscle_Skeletal	4.358
chrX	11758707	11758773	chrX	11758555	11759320	MSL3	perfect	50	0.0084474	0.024067866273926153	0	0.16707	0.003685	0.0065675	1	Testis	Testis,Cells_Culturedfibroblasts,AdrenalGland	6.591,1.007,0.791	1	Testis	Testis	6.591
chrX	12341620	12341637	chrX	12341540	12341637	FRMPD4	perfect	50	0.0157634	0.05069386206898608	0	0.23009	0	0	3	Cells_Culturedfibroblasts,Heart_AtrialAppendage,Testis	Cells_Culturedfibroblasts,Heart_AtrialAppendage,Testis	4.228,3.276,3.276	3	Cells_Culturedfibroblasts,Heart_AtrialAppendage,Testis	Cells_Culturedfibroblasts,Heart_AtrialAppendage,Testis	4.228,3.276,3.276
chrX	14574491	14574559	chrX	14574491	14574559	GLRA2	perfect	50	0.009816799999999999	0.04061325798609243	0	0.21097	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	4.953,4.489,1.266	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum	4.953,4.489
chrX	15314368	15314486	chrX	15314368	15314559	ASB11	perfect	50	0.006486399999999998	0.03437437612109178	0	0.23681	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	6.7,1.284,0.885	1	Muscle_Skeletal	Muscle_Skeletal	6.7
chrX	15518930	15518979	chrX	15518188	15518979	ACE2	perfect	50	0.063135	0.11270925663685594	0	0.5	0.01247	0.0711825	2	Artery_Tibial,WholeBlood	WholeBlood,Artery_Tibial,Artery_Aorta	3.876,3.473,2.397	2	Artery_Tibial,WholeBlood	WholeBlood,Artery_Tibial	3.876,3.473
chrX	15551075	15551079	chrX	15550714	15551079	ACE2	perfect	50	0.007457399999999999	0.02670483077983441	0	0.18182	0	6.3e-4	1	Artery_Tibial	Artery_Tibial,Lung,Adipose_Subcutaneous	6.529,1.265,0.86	1	Artery_Tibial	Artery_Tibial	6.529
chrX	17635566	17635584	chrX	17635292	17635600	NHS	perfect	50	0.046286799999999996	0.06935201121048166	0	0.38012	0	0.0813825	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Artery_Tibial,MinorSalivaryGland	4.814,1.998,1.649	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	4.814
chrX	18623878	18624001	chrX	18623878	18624001	CDKL5	perfect	50	0.052975	0.09622802273872244	0	0.50139	0	0.072195	1	Esophagus_Mucosa	Esophagus_Mucosa,Muscle_Skeletal,Heart_LeftVentricle	4.66,2.647,1.831	1	Esophagus_Mucosa	Esophagus_Mucosa	4.66
chrX	18646006	18646090	chrX	18646006	18646090	CDKL5	perfect	50	0.007055400000000005	0.04620640763984571	0	0.32667	0	0	1	Testis	Testis,Thyroid,Lung	6.917,0.24,0.02	1	Testis	Testis	6.917
chrX	18650409	18650592	chrX	18650065	18650592	CDKL5,RS1	perfect	50	0.007055400000000005	0.04620640763984571	0	0.32667	0	0	1	Testis	Testis,Thyroid,Lung	6.917,0.24,0.02	1	Testis	Testis	6.917
chrX	18653431	18653541	chrX	18653431	18653629	CDKL5	perfect	50	0.007055400000000005	0.04620640763984571	0	0.32667	0	0	1	Testis	Testis,Thyroid,Lung	6.917,0.24,0.02	1	Testis	Testis	6.917
chrX	19687616	19687691	chrX	19687570	19687691	SH3KBP1	perfect	50	0.024125600000000004	0.04744006952536461	0	0.17116	4.7e-4	0.01401	1	Brain_FrontalCortex_BA9	Brain_FrontalCortex_BA9,Brain_Nucleusaccumbens_basalganglia,Brain_Anteriorcingulatecortex_BA24	3.099,2.804,2.707	1	Brain_FrontalCortex_BA9	Brain_FrontalCortex_BA9	3.099
chrX	19694994	19695051	chrX	19694994	19695051	SH3KBP1	perfect	50	0.024125600000000004	0.04744006952536461	0	0.17116	4.7e-4	0.01401	1	Brain_FrontalCortex_BA9	Brain_FrontalCortex_BA9,Brain_Nucleusaccumbens_basalganglia,Brain_Anteriorcingulatecortex_BA24	3.099,2.804,2.707	1	Brain_FrontalCortex_BA9	Brain_FrontalCortex_BA9	3.099
chrX	21503243	21503332	chrX	21503243	21506814	CNKSR2	perfect	50	0.064562	0.07054730732939826	0	0.38071	0.05956	0.0709825	2	Brain_Spinalcord_cervicalc_1,Brain_Substantianigra	Brain_Spinalcord_cervicalc_1,Brain_Substantianigra,Testis	4.481,3.484,1.211	2	Brain_Spinalcord_cervicalc_1,Brain_Substantianigra	Brain_Spinalcord_cervicalc_1,Brain_Substantianigra	4.481,3.484
chrX	21503332	21503333	chrX	21503243	21506814	CNKSR2	perfect	50	0.0313852	0.03198060408613767	0	0.16244	0.02965	0.048482500000000005	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1,Brain_Substantianigra,Nerve_Tibial	4.098,2.613,1.471	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1	4.098
